Population
NumberOfIndividuals,16
Individual
IDNumber,0
NumberOfNotes,22
Event
78,100,0,16
79,100,0,16
82,100,0,16
78,100,16,16
79,100,32,16
82,100,48,16
48,100,64,16
41,100,80,16
49,100,96,16
48,100,112,16
52,100,128,16
42,100,144,16
49,100,160,16
52,100,176,16
19,80,0,64
20,80,64,64
26,70,128,64
31,70,128,64
27,70,192,64
24,70,192,64
24,70,256,64
21,70,256,64
Genom
HARMONIZE BARFIX44 MS TP_9.0 IV IV S RV TP_10.0 TP_10.0 TP_10.0 6 6 R_15 
\e
Individual
IDNumber,1
NumberOfNotes,44
Event
44,100,0,16
43,100,0,16
40,100,0,16
44,100,16,16
43,100,16,16
40,100,16,16
47,100,32,16
46,100,32,16
43,100,32,16
47,100,48,16
46,100,48,16
43,100,48,16
50,100,64,16
49,100,64,16
46,100,64,16
50,100,80,16
49,100,80,16
46,100,80,16
44,100,96,16
43,100,96,16
40,100,96,16
44,100,112,16
43,100,112,16
40,100,112,16
47,100,128,16
46,100,128,16
43,100,128,16
47,100,144,16
46,100,144,16
43,100,144,16
42,100,160,16
41,100,176,16
20,80,0,64
19,80,64,64
26,70,128,64
31,70,128,64
19,80,192,64
18,80,256,64
26,70,320,64
31,70,320,64
23,80,384,64
22,80,448,64
27,70,512,64
32,70,512,64
Genom
HARMONIZE BARFIX44 TP_7.0 IV FILP_3.0 S RV RV 6 6 R_15 
\e
Individual
IDNumber,2
NumberOfNotes,6
Event
50,100,0,64
49,100,0,64
46,100,0,64
19,80,0,64
18,80,64,64
22,80,128,64
Genom
HARMONIZE BARFIX44 TP_7.0 IV IV IV 6 
\e
Individual
IDNumber,3
NumberOfNotes,318
Event
40,100,0,16
42,100,16,16
42,100,32,8
42,100,40,8
42,100,48,8
40,100,56,8
40,100,64,16
42,100,80,8
40,100,88,16
42,100,104,16
38,100,120,8
40,100,128,16
38,100,144,16
40,100,160,16
42,100,176,16
38,100,192,16
42,100,208,16
38,100,224,16
37,100,240,16
42,100,256,16
37,100,272,16
42,100,288,16
37,100,304,16
37,100,320,16
40,100,336,16
42,100,352,16
42,100,368,8
42,100,376,8
42,100,384,8
40,100,392,16
40,100,408,16
42,100,424,8
40,100,432,16
42,100,448,16
38,100,464,16
40,100,480,16
38,100,496,16
40,100,512,16
42,100,528,16
38,100,544,16
42,100,560,16
38,100,576,16
37,100,592,16
42,100,608,16
37,100,624,16
42,100,640,16
37,100,656,16
37,100,672,16
42,100,688,8
38,100,696,8
37,100,704,16
40,100,720,16
42,100,736,16
42,100,752,8
42,100,760,8
42,100,768,8
40,100,776,16
40,100,792,16
42,100,808,8
40,100,816,16
42,100,832,16
38,100,848,16
40,100,864,16
38,100,880,16
40,100,896,16
42,100,912,16
38,100,928,16
42,100,944,16
38,100,960,16
37,100,976,16
42,100,992,16
37,100,1008,16
42,100,1024,16
37,100,1040,16
37,100,1056,16
40,100,1072,16
42,100,1088,16
42,100,1104,8
42,100,1112,8
42,100,1120,8
40,100,1128,16
40,100,1144,8
42,100,1152,8
40,100,1160,16
42,100,1176,16
38,100,1192,16
40,100,1208,8
38,100,1216,16
40,100,1232,16
42,100,1248,16
38,100,1264,16
42,100,1280,16
38,100,1296,16
37,100,1312,16
42,100,1328,16
37,100,1344,16
42,100,1360,16
37,100,1376,16
37,100,1392,16
42,100,1408,8
38,100,1416,16
37,100,1432,16
36,100,1448,16
35,100,1464,8
40,100,1472,16
42,100,1488,16
42,100,1504,8
42,100,1512,8
42,100,1520,8
40,100,1528,8
40,100,1536,16
42,100,1552,8
40,100,1560,16
42,100,1576,16
38,100,1592,8
40,100,1600,16
38,100,1616,16
40,100,1632,16
42,100,1648,16
38,100,1664,16
42,100,1680,16
38,100,1696,16
37,100,1712,16
42,100,1728,16
37,100,1744,16
42,100,1760,16
37,100,1776,16
37,100,1792,16
40,100,1808,16
42,100,1824,16
42,100,1840,8
42,100,1848,8
42,100,1856,8
40,100,1864,16
40,100,1880,16
42,100,1896,8
40,100,1904,16
42,100,1920,16
38,100,1936,16
40,100,1952,16
38,100,1968,16
40,100,1984,16
42,100,2000,16
38,100,2016,16
42,100,2032,16
38,100,2048,16
37,100,2064,16
42,100,2080,16
37,100,2096,16
42,100,2112,16
37,100,2128,16
37,100,2144,16
42,100,2160,8
38,100,2168,8
37,100,2176,16
40,100,2192,16
42,100,2208,16
42,100,2224,8
42,100,2232,8
42,100,2240,8
40,100,2248,16
40,100,2264,16
42,100,2280,8
40,100,2288,16
42,100,2304,16
38,100,2320,16
40,100,2336,16
38,100,2352,16
40,100,2368,16
42,100,2384,16
38,100,2400,16
42,100,2416,16
38,100,2432,16
37,100,2448,16
42,100,2464,16
37,100,2480,16
42,100,2496,16
37,100,2512,16
37,100,2528,16
40,100,2544,16
42,100,2560,16
42,100,2576,8
42,100,2584,8
42,100,2592,8
40,100,2600,16
40,100,2616,8
42,100,2624,8
40,100,2632,16
42,100,2648,16
38,100,2664,16
40,100,2680,8
38,100,2688,16
40,100,2704,16
42,100,2720,16
38,100,2736,16
42,100,2752,16
38,100,2768,16
37,100,2784,16
